timestamp,hive_code,hive_number,temperature_c,humidity_pct,hive_weight_kg,bee_activity_score,scenario,health_label,data_source
2026-08-23T03:00:00,HV-2026-001,1,32.22,74.18,62.55,75.53,normal,healthy,synthetic_prototype_dataset
2026-08-23T04:00:00,HV-2026-001,1,32.9,68.37,62.606,74.67,normal,healthy,synthetic_prototype_dataset
2026-08-23T05:00:00,HV-2026-001,1,33.08,69.25,62.624,75.18,normal,healthy,synthetic_prototype_dataset
2026-08-23T06:00:00,HV-2026-001,1,33.54,67.77,62.707,78.05,normal,healthy,synthetic_prototype_dataset
2026-08-23T07:00:00,HV-2026-001,1,34.23,64.17,62.707,80.12,normal,healthy,synthetic_prototype_dataset
2026-08-23T08:00:00,HV-2026-001,1,34.26,60.28,62.725,79.33,normal,healthy,synthetic_prototype_dataset
2026-08-23T09:00:00,HV-2026-001,1,34.22,64.06,62.776,86.16,normal,healthy,synthetic_prototype_dataset
2026-08-23T10:00:00,HV-2026-001,1,34.78,60.42,62.781,83.04,normal,healthy,synthetic_prototype_dataset
2026-08-23T11:00:00,HV-2026-001,1,34.79,57.12,62.803,83.39,normal,healthy,synthetic_prototype_dataset
2026-08-23T12:00:00,HV-2026-001,1,35.02,60.17,62.825,87.54,normal,healthy,synthetic_prototype_dataset
2026-08-23T13:00:00,HV-2026-001,1,34.71,54.41,62.851,90.88,normal,healthy,synthetic_prototype_dataset
2026-08-23T14:00:00,HV-2026-001,1,33.9,60.48,62.949,85.46,normal,healthy,synthetic_prototype_dataset
2026-08-23T15:00:00,HV-2026-001,1,34.45,59.04,63.046,88.64,normal,healthy,synthetic_prototype_dataset
2026-08-23T16:00:00,HV-2026-001,1,34.2,65.28,63.107,86.46,normal,healthy,synthetic_prototype_dataset
2026-08-23T17:00:00,HV-2026-001,1,33.58,65.42,63.119,82.47,normal,healthy,synthetic_prototype_dataset
2026-08-23T18:00:00,HV-2026-001,1,33.51,63.67,63.205,90.62,normal,healthy,synthetic_prototype_dataset
2026-08-23T19:00:00,HV-2026-001,1,32.79,66.89,63.164,86.03,normal,healthy,synthetic_prototype_dataset
2026-08-23T20:00:00,HV-2026-001,1,33.34,73.86,63.215,89.2,normal,healthy,synthetic_prototype_dataset
2026-08-23T21:00:00,HV-2026-001,1,32.42,69.57,63.312,88.27,normal,healthy,synthetic_prototype_dataset
2026-08-23T22:00:00,HV-2026-001,1,33.36,74.91,63.276,85.79,normal,healthy,synthetic_prototype_dataset
2026-08-23T23:00:00,HV-2026-001,1,31.97,72.96,63.299,97.59,normal,healthy,synthetic_prototype_dataset
2026-08-24T00:00:00,HV-2026-001,1,31.8,73.59,63.345,75.99,normal,healthy,synthetic_prototype_dataset
2026-08-24T01:00:00,HV-2026-001,1,32.38,71.06,63.374,77.79,normal,healthy,synthetic_prototype_dataset
2026-08-24T02:00:00,HV-2026-001,1,32.61,73.26,63.448,79.28,normal,healthy,synthetic_prototype_dataset
2026-08-24T03:00:00,HV-2026-001,1,32.7,69.02,63.452,75.23,normal,healthy,synthetic_prototype_dataset
2026-08-24T04:00:00,HV-2026-001,1,33.05,68.81,63.445,71.84,normal,healthy,synthetic_prototype_dataset
2026-08-24T05:00:00,HV-2026-001,1,32.51,67.56,63.418,72.5,normal,healthy,synthetic_prototype_dataset
2026-08-24T06:00:00,HV-2026-001,1,33.41,63.77,63.457,78.59,normal,healthy,synthetic_prototype_dataset
2026-08-24T07:00:00,HV-2026-001,1,33.68,63.58,63.5,75.33,normal,healthy,synthetic_prototype_dataset
2026-08-24T08:00:00,HV-2026-001,1,33.89,64.83,63.561,81.73,normal,healthy,synthetic_prototype_dataset
2026-08-24T09:00:00,HV-2026-001,1,34.92,57.67,63.642,82.73,normal,healthy,synthetic_prototype_dataset
2026-08-24T10:00:00,HV-2026-001,1,35.17,60.81,63.682,82.04,normal,healthy,synthetic_prototype_dataset
2026-08-24T11:00:00,HV-2026-001,1,35.01,58.85,63.753,78.97,normal,healthy,synthetic_prototype_dataset
2026-08-24T12:00:00,HV-2026-001,1,34.64,62.86,63.773,85.06,normal,healthy,synthetic_prototype_dataset
2026-08-24T13:00:00,HV-2026-001,1,34.45,60.02,63.79,86.46,normal,healthy,synthetic_prototype_dataset
2026-08-24T14:00:00,HV-2026-001,1,35.1,58.86,63.86,91.0,normal,healthy,synthetic_prototype_dataset
2026-08-24T15:00:00,HV-2026-001,1,34.98,61.48,64.014,92.63,normal,healthy,synthetic_prototype_dataset
2026-08-24T16:00:00,HV-2026-001,1,34.38,61.1,64.049,94.52,normal,healthy,synthetic_prototype_dataset
2026-08-24T17:00:00,HV-2026-001,1,34.69,67.02,64.11,85.49,normal,healthy,synthetic_prototype_dataset
2026-08-24T18:00:00,HV-2026-001,1,33.81,63.94,64.088,90.84,normal,healthy,synthetic_prototype_dataset
2026-08-24T19:00:00,HV-2026-001,1,33.49,69.61,64.13,91.74,normal,healthy,synthetic_prototype_dataset
2026-08-24T20:00:00,HV-2026-001,1,32.5,69.49,64.103,82.51,normal,healthy,synthetic_prototype_dataset
2026-08-24T21:00:00,HV-2026-001,1,33.0,69.77,64.158,92.81,normal,healthy,synthetic_prototype_dataset
2026-08-24T22:00:00,HV-2026-001,1,32.18,73.3,64.16,81.66,normal,healthy,synthetic_prototype_dataset
2026-08-24T23:00:00,HV-2026-001,1,32.39,72.09,64.17,94.02,normal,healthy,synthetic_prototype_dataset
2026-08-25T00:00:00,HV-2026-001,1,31.66,73.69,64.16,79.18,normal,healthy,synthetic_prototype_dataset
2026-08-25T01:00:00,HV-2026-001,1,32.53,73.44,64.152,73.32,normal,healthy,synthetic_prototype_dataset
2026-08-25T02:00:00,HV-2026-001,1,32.94,75.25,64.193,72.68,normal,warning,synthetic_prototype_dataset
2026-08-25T03:00:00,HV-2026-001,1,32.88,75.32,64.222,80.89,normal,warning,synthetic_prototype_dataset
2026-08-25T04:00:00,HV-2026-001,1,32.67,69.42,64.269,77.39,normal,healthy,synthetic_prototype_dataset
2026-08-25T05:00:00,HV-2026-001,1,32.97,66.35,64.328,80.17,normal,healthy,synthetic_prototype_dataset
2026-08-25T06:00:00,HV-2026-001,1,34.33,69.25,64.358,74.91,normal,healthy,synthetic_prototype_dataset
2026-08-25T07:00:00,HV-2026-001,1,34.59,65.47,64.349,74.21,normal,healthy,synthetic_prototype_dataset
2026-08-25T08:00:00,HV-2026-001,1,34.52,62.18,64.377,83.38,normal,healthy,synthetic_prototype_dataset
2026-08-25T09:00:00,HV-2026-001,1,34.91,63.44,64.344,82.24,normal,healthy,synthetic_prototype_dataset
2026-08-25T10:00:00,HV-2026-001,1,35.09,57.19,64.359,80.06,normal,healthy,synthetic_prototype_dataset
2026-08-25T11:00:00,HV-2026-001,1,34.92,62.17,64.47,81.67,normal,healthy,synthetic_prototype_dataset
2026-08-25T12:00:00,HV-2026-001,1,35.19,60.01,64.526,87.3,normal,healthy,synthetic_prototype_dataset
2026-08-25T13:00:00,HV-2026-001,1,35.04,62.28,64.607,83.4,normal,healthy,synthetic_prototype_dataset
2026-08-25T14:00:00,HV-2026-001,1,35.13,61.54,64.661,92.08,normal,healthy,synthetic_prototype_dataset
2026-08-25T15:00:00,HV-2026-001,1,34.65,61.41,64.706,81.87,normal,healthy,synthetic_prototype_dataset
2026-08-25T16:00:00,HV-2026-001,1,34.26,61.3,64.702,94.54,normal,healthy,synthetic_prototype_dataset
2026-08-25T17:00:00,HV-2026-001,1,34.21,64.13,64.716,90.92,normal,healthy,synthetic_prototype_dataset
2026-08-25T18:00:00,HV-2026-001,1,34.1,64.51,64.746,93.04,normal,healthy,synthetic_prototype_dataset
2026-08-25T19:00:00,HV-2026-001,1,32.44,67.71,64.756,89.41,normal,healthy,synthetic_prototype_dataset
2026-08-25T20:00:00,HV-2026-001,1,32.77,69.75,64.848,88.39,normal,healthy,synthetic_prototype_dataset
2026-08-25T21:00:00,HV-2026-001,1,32.86,74.54,64.854,95.29,normal,healthy,synthetic_prototype_dataset
2026-08-25T22:00:00,HV-2026-001,1,32.53,75.27,64.905,89.01,normal,warning,synthetic_prototype_dataset
2026-08-25T23:00:00,HV-2026-001,1,32.36,71.64,64.933,90.25,normal,healthy,synthetic_prototype_dataset
2026-08-26T00:00:00,HV-2026-001,1,32.41,72.24,64.949,79.47,normal,healthy,synthetic_prototype_dataset
2026-08-26T01:00:00,HV-2026-001,1,33.01,71.37,64.95,77.33,normal,healthy,synthetic_prototype_dataset
2026-08-26T02:00:00,HV-2026-001,1,33.28,73.94,64.932,75.08,normal,healthy,synthetic_prototype_dataset
2026-08-26T03:00:00,HV-2026-001,1,32.38,70.28,65.013,71.02,normal,healthy,synthetic_prototype_dataset
2026-08-26T04:00:00,HV-2026-001,1,32.34,67.82,65.048,78.17,normal,healthy,synthetic_prototype_dataset
2026-08-26T05:00:00,HV-2026-001,1,33.58,69.74,65.011,80.16,normal,healthy,synthetic_prototype_dataset
2026-08-26T06:00:00,HV-2026-001,1,33.57,67.13,64.99,76.02,normal,healthy,synthetic_prototype_dataset
2026-08-26T07:00:00,HV-2026-001,1,34.16,66.08,64.959,77.94,normal,healthy,synthetic_prototype_dataset
2026-08-26T08:00:00,HV-2026-001,1,33.88,63.22,65.016,84.13,normal,healthy,synthetic_prototype_dataset
2026-08-26T09:00:00,HV-2026-001,1,34.39,62.53,65.098,75.61,normal,healthy,synthetic_prototype_dataset
2026-08-26T10:00:00,HV-2026-001,1,35.12,61.48,65.126,78.76,normal,healthy,synthetic_prototype_dataset
2026-08-26T11:00:00,HV-2026-001,1,35.4,56.89,65.161,84.38,normal,healthy,synthetic_prototype_dataset
2026-08-26T12:00:00,HV-2026-001,1,35.34,57.69,65.179,86.25,normal,healthy,synthetic_prototype_dataset
2026-08-26T13:00:00,HV-2026-001,1,35.42,63.17,65.169,88.21,normal,healthy,synthetic_prototype_dataset
2026-08-26T14:00:00,HV-2026-001,1,34.35,61.59,65.179,85.76,normal,healthy,synthetic_prototype_dataset
2026-08-26T15:00:00,HV-2026-001,1,34.37,60.73,65.231,90.63,normal,healthy,synthetic_prototype_dataset
2026-08-26T16:00:00,HV-2026-001,1,34.36,59.92,65.294,89.34,normal,healthy,synthetic_prototype_dataset
2026-08-26T17:00:00,HV-2026-001,1,34.57,62.73,65.272,89.76,normal,healthy,synthetic_prototype_dataset
2026-08-26T18:00:00,HV-2026-001,1,34.3,66.1,65.295,86.95,normal,healthy,synthetic_prototype_dataset
2026-08-26T19:00:00,HV-2026-001,1,34.17,65.77,65.294,91.88,normal,healthy,synthetic_prototype_dataset
2026-08-26T20:00:00,HV-2026-001,1,32.23,71.61,65.341,92.67,normal,healthy,synthetic_prototype_dataset
2026-08-26T21:00:00,HV-2026-001,1,33.05,70.47,65.329,88.44,normal,healthy,synthetic_prototype_dataset
2026-08-26T22:00:00,HV-2026-001,1,32.15,72.75,65.382,93.29,normal,healthy,synthetic_prototype_dataset
2026-08-26T23:00:00,HV-2026-001,1,32.63,74.24,65.397,85.43,normal,healthy,synthetic_prototype_dataset
2026-08-27T00:00:00,HV-2026-001,1,32.7,71.92,65.431,72.29,normal,healthy,synthetic_prototype_dataset
2026-08-27T01:00:00,HV-2026-001,1,32.13,73.52,65.487,72.55,normal,healthy,synthetic_prototype_dataset
2026-08-27T02:00:00,HV-2026-001,1,32.96,70.72,65.513,80.96,normal,healthy,synthetic_prototype_dataset
2026-08-27T03:00:00,HV-2026-001,1,33.23,72.0,65.605,73.54,normal,healthy,synthetic_prototype_dataset
2026-08-27T04:00:00,HV-2026-001,1,32.69,67.82,65.621,67.76,normal,warning,synthetic_prototype_dataset
2026-08-27T05:00:00,HV-2026-001,1,33.35,66.45,65.673,77.23,normal,healthy,synthetic_prototype_dataset
2026-08-27T06:00:00,HV-2026-001,1,33.51,66.68,65.723,73.31,normal,healthy,synthetic_prototype_dataset
2026-08-27T07:00:00,HV-2026-001,1,33.9,59.8,65.71,75.23,normal,healthy,synthetic_prototype_dataset
2026-08-27T08:00:00,HV-2026-001,1,34.47,60.42,65.722,75.33,normal,healthy,synthetic_prototype_dataset
2026-08-27T09:00:00,HV-2026-001,1,34.78,61.43,65.77,81.4,normal,healthy,synthetic_prototype_dataset
2026-08-27T10:00:00,HV-2026-001,1,34.22,58.44,65.794,81.59,normal,healthy,synthetic_prototype_dataset
2026-08-27T11:00:00,HV-2026-001,1,35.07,61.42,65.863,81.07,normal,healthy,synthetic_prototype_dataset
2026-08-27T12:00:00,HV-2026-001,1,35.39,59.77,65.877,88.87,normal,healthy,synthetic_prototype_dataset
2026-08-27T13:00:00,HV-2026-001,1,34.97,56.32,65.936,87.87,normal,healthy,synthetic_prototype_dataset
2026-08-27T14:00:00,HV-2026-001,1,34.81,59.49,65.953,90.26,normal,healthy,synthetic_prototype_dataset
2026-08-27T15:00:00,HV-2026-001,1,34.68,60.97,66.006,84.89,normal,healthy,synthetic_prototype_dataset
2026-08-27T16:00:00,HV-2026-001,1,34.03,58.14,66.063,85.28,normal,healthy,synthetic_prototype_dataset
2026-08-27T17:00:00,HV-2026-001,1,34.18,64.47,66.119,85.67,normal,healthy,synthetic_prototype_dataset
2026-08-27T18:00:00,HV-2026-001,1,33.75,68.62,66.208,93.46,normal,healthy,synthetic_prototype_dataset
2026-08-27T19:00:00,HV-2026-001,1,33.6,65.62,66.258,89.33,normal,healthy,synthetic_prototype_dataset
2026-08-27T20:00:00,HV-2026-001,1,33.39,67.98,66.277,90.1,normal,healthy,synthetic_prototype_dataset
2026-08-27T21:00:00,HV-2026-001,1,32.98,71.46,66.282,84.23,normal,healthy,synthetic_prototype_dataset
2026-08-27T22:00:00,HV-2026-001,1,33.39,76.16,66.323,82.68,normal,warning,synthetic_prototype_dataset
2026-08-27T23:00:00,HV-2026-001,1,32.18,73.3,66.395,82.86,normal,healthy,synthetic_prototype_dataset
2026-08-28T00:00:00,HV-2026-001,1,32.5,72.77,66.45,74.8,normal,healthy,synthetic_prototype_dataset
2026-08-28T01:00:00,HV-2026-001,1,31.9,73.3,66.514,75.71,normal,healthy,synthetic_prototype_dataset
2026-08-28T02:00:00,HV-2026-001,1,32.91,70.62,66.51,79.59,normal,healthy,synthetic_prototype_dataset
2026-08-28T03:00:00,HV-2026-001,1,33.11,71.25,66.587,72.31,normal,healthy,synthetic_prototype_dataset
2026-08-28T04:00:00,HV-2026-001,1,32.96,69.2,66.592,78.74,normal,healthy,synthetic_prototype_dataset
2026-08-28T05:00:00,HV-2026-001,1,33.43,65.44,66.62,76.6,normal,healthy,synthetic_prototype_dataset
2026-08-28T06:00:00,HV-2026-001,1,34.28,66.12,66.661,77.12,normal,healthy,synthetic_prototype_dataset
2026-08-28T07:00:00,HV-2026-001,1,34.11,62.31,66.696,76.66,normal,healthy,synthetic_prototype_dataset
2026-08-28T08:00:00,HV-2026-001,1,35.26,64.33,66.748,80.95,normal,healthy,synthetic_prototype_dataset
2026-08-28T09:00:00,HV-2026-001,1,34.73,58.2,66.774,81.71,normal,healthy,synthetic_prototype_dataset
2026-08-28T10:00:00,HV-2026-001,1,35.08,60.2,66.844,80.58,normal,healthy,synthetic_prototype_dataset
2026-08-28T11:00:00,HV-2026-001,1,34.8,61.27,66.912,83.15,normal,healthy,synthetic_prototype_dataset
2026-08-28T12:00:00,HV-2026-001,1,35.11,58.23,66.955,87.55,normal,healthy,synthetic_prototype_dataset
2026-08-28T13:00:00,HV-2026-001,1,36.25,59.0,67.022,79.45,normal,warning,synthetic_prototype_dataset
2026-08-28T14:00:00,HV-2026-001,1,34.76,61.57,67.078,72.76,normal,healthy,synthetic_prototype_dataset
2026-08-28T15:00:00,HV-2026-001,1,35.08,63.92,67.049,94.25,normal,healthy,synthetic_prototype_dataset
2026-08-28T16:00:00,HV-2026-001,1,33.26,63.6,67.086,81.3,normal,healthy,synthetic_prototype_dataset
2026-08-28T17:00:00,HV-2026-001,1,34.39,65.68,67.133,91.93,normal,healthy,synthetic_prototype_dataset
2026-08-28T18:00:00,HV-2026-001,1,33.67,62.07,67.187,96.12,normal,healthy,synthetic_prototype_dataset
2026-08-28T19:00:00,HV-2026-001,1,34.03,63.65,67.159,86.92,normal,healthy,synthetic_prototype_dataset
2026-08-28T20:00:00,HV-2026-001,1,32.49,69.0,67.198,84.52,normal,healthy,synthetic_prototype_dataset
2026-08-28T21:00:00,HV-2026-001,1,33.28,71.45,67.203,88.33,normal,healthy,synthetic_prototype_dataset
2026-08-28T22:00:00,HV-2026-001,1,31.85,70.88,67.229,88.71,normal,healthy,synthetic_prototype_dataset
2026-08-28T23:00:00,HV-2026-001,1,32.77,72.62,67.244,88.11,normal,healthy,synthetic_prototype_dataset
2026-08-29T00:00:00,HV-2026-001,1,33.08,72.04,67.28,75.35,normal,healthy,synthetic_prototype_dataset
2026-08-29T01:00:00,HV-2026-001,1,32.38,72.91,67.286,77.35,normal,healthy,synthetic_prototype_dataset
2026-08-29T02:00:00,HV-2026-001,1,32.81,70.72,67.3,74.22,normal,healthy,synthetic_prototype_dataset
2026-08-29T03:00:00,HV-2026-001,1,32.27,70.85,67.333,78.97,normal,healthy,synthetic_prototype_dataset
2026-08-29T04:00:00,HV-2026-001,1,33.04,72.12,67.344,72.94,normal,healthy,synthetic_prototype_dataset
2026-08-29T05:00:00,HV-2026-001,1,33.14,63.9,67.423,80.8,normal,healthy,synthetic_prototype_dataset
2026-08-29T06:00:00,HV-2026-001,1,34.2,63.6,67.511,74.77,normal,healthy,synthetic_prototype_dataset
2026-08-29T07:00:00,HV-2026-001,1,34.14,65.98,67.559,85.53,normal,healthy,synthetic_prototype_dataset
2026-08-29T08:00:00,HV-2026-001,1,34.69,60.99,67.568,73.16,normal,healthy,synthetic_prototype_dataset
2026-08-29T09:00:00,HV-2026-001,1,34.72,62.32,67.623,81.43,normal,healthy,synthetic_prototype_dataset
2026-08-29T10:00:00,HV-2026-001,1,34.6,59.56,67.696,84.51,normal,healthy,synthetic_prototype_dataset
2026-08-29T11:00:00,HV-2026-001,1,35.26,57.01,67.767,73.56,normal,healthy,synthetic_prototype_dataset
2026-08-29T12:00:00,HV-2026-001,1,35.4,62.84,67.756,85.05,normal,healthy,synthetic_prototype_dataset
2026-08-29T13:00:00,HV-2026-001,1,35.18,57.61,67.836,88.76,normal,healthy,synthetic_prototype_dataset
2026-08-29T14:00:00,HV-2026-001,1,35.12,60.58,67.879,98.0,normal,healthy,synthetic_prototype_dataset
2026-08-29T15:00:00,HV-2026-001,1,34.91,60.61,67.859,87.03,normal,healthy,synthetic_prototype_dataset
2026-08-29T16:00:00,HV-2026-001,1,35.09,59.31,67.822,89.64,normal,healthy,synthetic_prototype_dataset
2026-08-29T17:00:00,HV-2026-001,1,34.88,63.47,67.844,83.38,normal,healthy,synthetic_prototype_dataset
2026-08-29T18:00:00,HV-2026-001,1,34.13,66.4,67.811,93.97,normal,healthy,synthetic_prototype_dataset
2026-08-29T19:00:00,HV-2026-001,1,33.93,69.06,67.856,92.17,normal,healthy,synthetic_prototype_dataset
2026-08-29T20:00:00,HV-2026-001,1,33.51,70.27,67.818,84.27,normal,healthy,synthetic_prototype_dataset
2026-08-29T21:00:00,HV-2026-001,1,32.68,69.93,67.856,90.07,normal,healthy,synthetic_prototype_dataset
2026-08-29T22:00:00,HV-2026-001,1,33.3,73.34,67.851,88.96,normal,healthy,synthetic_prototype_dataset
2026-08-29T23:00:00,HV-2026-001,1,32.29,71.63,67.887,75.18,normal,healthy,synthetic_prototype_dataset
2026-07-01T00:00:00,HV-2026-002,2,33.79,73.02,26.404,82.75,normal,healthy,synthetic_prototype_dataset
2026-07-01T01:00:00,HV-2026-002,2,32.59,72.0,26.412,81.78,normal,healthy,synthetic_prototype_dataset
2026-07-01T02:00:00,HV-2026-002,2,32.83,71.33,26.479,78.05,normal,healthy,synthetic_prototype_dataset
2026-07-01T03:00:00,HV-2026-002,2,33.06,71.95,26.593,77.11,normal,healthy,synthetic_prototype_dataset
2026-07-01T04:00:00,HV-2026-002,2,33.4,68.81,26.664,73.9,normal,healthy,synthetic_prototype_dataset
2026-07-01T05:00:00,HV-2026-002,2,33.54,64.04,26.648,74.19,normal,healthy,synthetic_prototype_dataset
2026-07-01T06:00:00,HV-2026-002,2,33.97,68.18,26.691,72.81,normal,healthy,synthetic_prototype_dataset
2026-07-01T07:00:00,HV-2026-002,2,34.01,65.66,26.756,77.93,normal,healthy,synthetic_prototype_dataset
2026-07-01T08:00:00,HV-2026-002,2,34.45,63.52,26.751,81.0,normal,healthy,synthetic_prototype_dataset
2026-07-01T09:00:00,HV-2026-002,2,35.94,60.42,26.757,82.79,normal,healthy,synthetic_prototype_dataset
2026-07-01T10:00:00,HV-2026-002,2,34.91,56.43,26.82,86.91,normal,healthy,synthetic_prototype_dataset
2026-07-01T11:00:00,HV-2026-002,2,35.12,57.56,26.827,84.0,normal,healthy,synthetic_prototype_dataset
2026-07-01T12:00:00,HV-2026-002,2,35.05,56.18,26.935,87.53,normal,healthy,synthetic_prototype_dataset
2026-07-01T13:00:00,HV-2026-002,2,35.51,59.83,27.005,85.66,normal,healthy,synthetic_prototype_dataset
2026-07-01T14:00:00,HV-2026-002,2,35.25,58.45,27.063,89.32,normal,healthy,synthetic_prototype_dataset
2026-07-01T15:00:00,HV-2026-002,2,34.75,57.66,27.109,88.22,normal,healthy,synthetic_prototype_dataset
2026-07-01T16:00:00,HV-2026-002,2,33.8,62.41,27.18,98.0,normal,healthy,synthetic_prototype_dataset
2026-07-01T17:00:00,HV-2026-002,2,34.16,62.22,27.175,90.61,normal,healthy,synthetic_prototype_dataset
2026-07-01T18:00:00,HV-2026-002,2,34.09,63.54,27.199,83.07,normal,healthy,synthetic_prototype_dataset
2026-07-01T19:00:00,HV-2026-002,2,34.08,65.42,27.223,84.89,normal,healthy,synthetic_prototype_dataset
2026-07-01T20:00:00,HV-2026-002,2,33.09,68.0,27.247,91.2,normal,healthy,synthetic_prototype_dataset
2026-07-01T21:00:00,HV-2026-002,2,33.73,71.27,27.306,94.0,normal,healthy,synthetic_prototype_dataset
2026-07-01T22:00:00,HV-2026-002,2,33.13,71.0,27.366,91.88,normal,healthy,synthetic_prototype_dataset
2026-07-01T23:00:00,HV-2026-002,2,33.04,69.14,27.362,86.14,normal,healthy,synthetic_prototype_dataset
2026-07-02T00:00:00,HV-2026-002,2,33.12,71.75,27.427,80.6,normal,healthy,synthetic_prototype_dataset
2026-07-02T01:00:00,HV-2026-002,2,33.36,73.72,27.415,77.69,normal,healthy,synthetic_prototype_dataset
2026-07-02T02:00:00,HV-2026-002,2,32.67,67.88,27.43,80.64,normal,healthy,synthetic_prototype_dataset
2026-07-02T03:00:00,HV-2026-002,2,33.36,73.37,27.461,84.57,normal,healthy,synthetic_prototype_dataset
2026-07-02T04:00:00,HV-2026-002,2,33.5,68.33,27.442,79.89,normal,healthy,synthetic_prototype_dataset
2026-07-02T05:00:00,HV-2026-002,2,33.51,65.44,27.512,80.05,normal,healthy,synthetic_prototype_dataset
2026-07-02T06:00:00,HV-2026-002,2,34.58,64.14,27.535,75.79,normal,healthy,synthetic_prototype_dataset
2026-07-02T07:00:00,HV-2026-002,2,34.76,65.78,27.573,84.74,normal,healthy,synthetic_prototype_dataset
2026-07-02T08:00:00,HV-2026-002,2,35.13,60.87,27.631,85.59,normal,healthy,synthetic_prototype_dataset
2026-07-02T09:00:00,HV-2026-002,2,35.89,61.98,27.666,80.6,normal,healthy,synthetic_prototype_dataset
2026-07-02T10:00:00,HV-2026-002,2,35.46,61.74,27.719,84.59,normal,healthy,synthetic_prototype_dataset
2026-07-02T11:00:00,HV-2026-002,2,35.35,57.44,27.754,85.0,normal,healthy,synthetic_prototype_dataset
2026-07-02T12:00:00,HV-2026-002,2,36.15,57.36,27.798,81.85,normal,warning,synthetic_prototype_dataset
2026-07-02T13:00:00,HV-2026-002,2,35.65,60.49,27.898,87.82,normal,healthy,synthetic_prototype_dataset
2026-07-02T14:00:00,HV-2026-002,2,35.46,58.45,27.959,89.22,normal,healthy,synthetic_prototype_dataset
2026-07-02T15:00:00,HV-2026-002,2,35.02,60.09,28.015,87.9,normal,healthy,synthetic_prototype_dataset
2026-07-02T16:00:00,HV-2026-002,2,34.61,64.36,28.148,85.31,normal,healthy,synthetic_prototype_dataset
2026-07-02T17:00:00,HV-2026-002,2,33.84,61.26,28.178,93.02,normal,healthy,synthetic_prototype_dataset
2026-07-02T18:00:00,HV-2026-002,2,34.34,65.1,28.227,87.58,normal,healthy,synthetic_prototype_dataset
2026-07-02T19:00:00,HV-2026-002,2,33.63,66.57,28.196,85.82,normal,healthy,synthetic_prototype_dataset
2026-07-02T20:00:00,HV-2026-002,2,32.92,69.67,28.23,91.66,normal,healthy,synthetic_prototype_dataset
2026-07-02T21:00:00,HV-2026-002,2,32.33,67.07,28.278,79.21,normal,healthy,synthetic_prototype_dataset
2026-07-02T22:00:00,HV-2026-002,2,33.5,67.57,28.332,85.01,normal,healthy,synthetic_prototype_dataset
2026-07-02T23:00:00,HV-2026-002,2,33.29,77.33,28.278,87.91,normal,warning,synthetic_prototype_dataset
2026-07-03T00:00:00,HV-2026-002,2,32.03,72.35,28.296,76.45,normal,healthy,synthetic_prototype_dataset
2026-07-03T01:00:00,HV-2026-002,2,32.48,72.75,28.27,80.35,normal,healthy,synthetic_prototype_dataset
2026-07-03T02:00:00,HV-2026-002,2,32.84,68.12,28.351,75.76,normal,healthy,synthetic_prototype_dataset
2026-07-03T03:00:00,HV-2026-002,2,34.08,71.73,28.348,75.7,normal,healthy,synthetic_prototype_dataset
2026-07-03T04:00:00,HV-2026-002,2,33.55,70.83,28.388,76.62,normal,healthy,synthetic_prototype_dataset
2026-07-03T05:00:00,HV-2026-002,2,33.72,66.3,28.459,76.01,normal,healthy,synthetic_prototype_dataset
2026-07-03T06:00:00,HV-2026-002,2,33.97,63.57,28.464,71.09,normal,healthy,synthetic_prototype_dataset
2026-07-03T07:00:00,HV-2026-002,2,34.14,65.47,28.482,80.29,normal,healthy,synthetic_prototype_dataset
2026-07-03T08:00:00,HV-2026-002,2,33.68,62.11,28.506,77.94,normal,healthy,synthetic_prototype_dataset
2026-07-03T09:00:00,HV-2026-002,2,35.15,58.74,28.466,84.59,normal,healthy,synthetic_prototype_dataset
2026-07-03T10:00:00,HV-2026-002,2,35.38,57.96,28.47,77.86,normal,healthy,synthetic_prototype_dataset
2026-07-03T11:00:00,HV-2026-002,2,35.5,60.73,28.517,79.68,normal,healthy,synthetic_prototype_dataset
2026-07-03T12:00:00,HV-2026-002,2,35.55,57.49,28.59,88.02,normal,healthy,synthetic_prototype_dataset
2026-07-03T13:00:00,HV-2026-002,2,34.06,58.8,28.598,82.13,normal,healthy,synthetic_prototype_dataset
2026-07-03T14:00:00,HV-2026-002,2,35.19,59.26,28.583,90.59,normal,healthy,synthetic_prototype_dataset
2026-07-03T15:00:00,HV-2026-002,2,35.41,59.72,28.593,85.51,normal,healthy,synthetic_prototype_dataset
2026-07-03T16:00:00,HV-2026-002,2,35.26,58.36,28.668,88.94,normal,healthy,synthetic_prototype_dataset
2026-07-03T17:00:00,HV-2026-002,2,34.44,59.7,28.697,92.03,normal,healthy,synthetic_prototype_dataset
2026-07-03T18:00:00,HV-2026-002,2,33.54,65.48,28.73,87.75,normal,healthy,synthetic_prototype_dataset
2026-07-03T19:00:00,HV-2026-002,2,34.19,62.43,28.767,95.55,normal,healthy,synthetic_prototype_dataset
2026-07-03T20:00:00,HV-2026-002,2,34.14,68.79,28.781,87.3,normal,healthy,synthetic_prototype_dataset
2026-07-03T21:00:00,HV-2026-002,2,33.09,70.51,28.778,91.59,normal,healthy,synthetic_prototype_dataset
2026-07-03T22:00:00,HV-2026-002,2,33.98,70.53,28.756,83.42,normal,healthy,synthetic_prototype_dataset
